nynorsk_doc_hash,bokmaal_doc_hash,nynorsk_url,bokmaal_url,nynorsk_fulltext,bokmaal_fulltext
0f7dfe50ceef72782e03f70fbebe5b5d6abf1d1d,eb20eb9dffe51174289ea2c3d2d723d6c09073f9,https://panorama.himolde.no/stikkord/ko/,https://panorama.himolde.no/stikkord/bo/,"['Stikkordarkiv: Kø', 'Bilistar som sit fast i ein saktegåande kø ved båthamna på Tøndergård tenkjer kanskje ikkje på å betala vedkommande som er fremst i køen for at han skal setje att bilen heime. Av OLAV HAUGE, HiMolde Men spør du ein økonom, så får du eit heilt anna svar. Når privatbilistar avgjer at dei skal ta … Fortsett å lese Økonomiske effektar av vegprising →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Bø', 'Vi som har vært på jobb en del år har vært gjennom utallige påfyllkurs, seminar og erfaringsutvekslinger, men grunnutdanninga vil alltid være basis. Jeg tenkte det kunne være artig å se tilbake på hvordan min fagutdanning etter hvert falt på plass. Jeg er en utålmodig type, og ble fort lei av videregående, selv om mye … Fortsett å lese Student på 1970-tallet →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
0f7dfe50ceef72782e03f70fbebe5b5d6abf1d1d,f559d675e157f3819d2038ad595baaae2eab406d,https://panorama.himolde.no/stikkord/ko/,https://panorama.himolde.no/stikkord/kroa/,"['Stikkordarkiv: Kø', 'Bilistar som sit fast i ein saktegåande kø ved båthamna på Tøndergård tenkjer kanskje ikkje på å betala vedkommande som er fremst i køen for at han skal setje att bilen heime. Av OLAV HAUGE, HiMolde Men spør du ein økonom, så får du eit heilt anna svar. Når privatbilistar avgjer at dei skal ta … Fortsett å lese Økonomiske effektar av vegprising →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Kroa', 'Sakset fra DH-posten nr. 8 – 1974. «Nytt semester» Velkommen til et nytt studieår nye og gamle studenter. Vi som har vært her i minst ett år, vet hva vi har foran oss. For dere nye er det for tidlig å ha en sikker formening om hva oppholdet her innebærer. Skjønt dere begynner vel … Fortsett å lese Ølsalg, ville dyr og reaksjonære krefter →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
0f7dfe50ceef72782e03f70fbebe5b5d6abf1d1d,1963489917fca8875b2307dad50c9cd43d0a22c8,https://panorama.himolde.no/stikkord/ko/,https://panorama.himolde.no/stikkord/go/,"['Stikkordarkiv: Kø', 'Bilistar som sit fast i ein saktegåande kø ved båthamna på Tøndergård tenkjer kanskje ikkje på å betala vedkommande som er fremst i køen for at han skal setje att bilen heime. Av OLAV HAUGE, HiMolde Men spør du ein økonom, så får du eit heilt anna svar. Når privatbilistar avgjer at dei skal ta … Fortsett å lese Økonomiske effektar av vegprising →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: GO!', 'Og slik forstår du «kodene» Panorama bruker på Instagram. Panorama vil i større grad bruke Instagram for å nå våre lesere og seere/lyttere. Følg oss på @panoramahim. I Panoramas-studentredaksjon er det særlig Aneta Grabmüllerová fra Tsjekkia og Eduardo Perdigão Drapier fra Brasil som vil jobbe med Instagram, og det er Drapier som har designet logoene/vignettene vi … Fortsett å lese Følg Panorama på Instagram! →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
0f7dfe50ceef72782e03f70fbebe5b5d6abf1d1d,f5d7ce5f0fc3d465cb9006ff3418ae6c73445223,https://panorama.himolde.no/stikkord/ko/,https://panorama.himolde.no/stikkord/ol/,"['Stikkordarkiv: Kø', 'Bilistar som sit fast i ein saktegåande kø ved båthamna på Tøndergård tenkjer kanskje ikkje på å betala vedkommande som er fremst i køen for at han skal setje att bilen heime. Av OLAV HAUGE, HiMolde Men spør du ein økonom, så får du eit heilt anna svar. Når privatbilistar avgjer at dei skal ta … Fortsett å lese Økonomiske effektar av vegprising →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: OL', 'Fra toppen av Haugen-redaksjonen må nok innrømme at vi enkelte ganger kan kjede oss noe i periodene mellom fotballsesonger. Så også denne gangen. Heldigvis har idretten flere dimensjoner å by på – for eksempel OL. Denne gangen foregikk tildragelsene på andre siden av kloden i Pyeongchang i Sør-Korea; byen med et navn så likt hovedstaden … Fortsett å lese Vår gulljente →', 'Fra informerte kilder har fra toppen av Haugen-redaksjonen fått nyss om det mest berømte slagordet i Finansdepartementet: «Vi har mange vinduer i FD, og det spiller ingen rolle hvilket vindu vi hiver pengene ut av». I dagens spalte imøtegår vi denne påstanden og slår et slag for en offentlig opprusting av norsk fotball. Som de … Fortsett å lese Penger ut av vinduet? →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
0f7dfe50ceef72782e03f70fbebe5b5d6abf1d1d,743ceccea1ab4bca82eec76d42b94b7f11228e29,https://panorama.himolde.no/stikkord/ko/,https://panorama.himolde.no/stikkord/lo/,"['Stikkordarkiv: Kø', 'Bilistar som sit fast i ein saktegåande kø ved båthamna på Tøndergård tenkjer kanskje ikkje på å betala vedkommande som er fremst i køen for at han skal setje att bilen heime. Av OLAV HAUGE, HiMolde Men spør du ein økonom, så får du eit heilt anna svar. Når privatbilistar avgjer at dei skal ta … Fortsett å lese Økonomiske effektar av vegprising →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: LO', 'Både NHO og LO i Trøndelag har blandede følelser for å slå sammen HiST og NTNU. Mange bedrifter synes det er vanskeligere å oppnå kontakt med NTNU, og frykter svekket innovasjonskraft. Av ALBERT COLLETT / Universitetsavisa – Det er viktig å skille mellom høgskoler og universitet. Hver har sin egenart. NTNU ser med rette sine … Fortsett å lese Næringslivet frykter høyere dørstokk →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
0f7dfe50ceef72782e03f70fbebe5b5d6abf1d1d,26254dd4341766ddc1b7b2344a0689d8649625ca,https://panorama.himolde.no/stikkord/ko/,https://panorama.himolde.no/stikkord/ki/,"['Stikkordarkiv: Kø', 'Bilistar som sit fast i ein saktegåande kø ved båthamna på Tøndergård tenkjer kanskje ikkje på å betala vedkommande som er fremst i køen for at han skal setje att bilen heime. Av OLAV HAUGE, HiMolde Men spør du ein økonom, så får du eit heilt anna svar. Når privatbilistar avgjer at dei skal ta … Fortsett å lese Økonomiske effektar av vegprising →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: KI', 'Som akademisk institusjon har vi et særlig ansvar for å diskutere de mange utfordringene som kunstig intelligens representerer. Men gjør vi egentlig det? Jeg er teknolog. En gang føltes det som en innrømmelse. Det var den gang teknologer ble sett på som ureflekterte mennesker, kanskje til og med avstumpede, uten forståelse for de dypere og … Fortsett å lese Kunstig intelligens er visst svaret, men hva var egentlig spørsmålet? →', 'Thea Beate Brevik, viserektor for utdanning ved HiMolde, skulle ønske hun hadde hatt kunstig intelligens (KI) til hjelp da hun selv studerte. Nå har høgskolen oppdatert informasjonen om bruk av KI under eksamen og til å løse oppgaver. — Jeg bruker KI nesten hver eneste dag til å lage sånt som sammendrag av tekster, caser … Fortsett å lese Viserektor: – Bruker KI nesten hver eneste dag →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
a3510b28bf6d0b559d4503f380518452ed55539b,0681e612f3886ae5aac9907869ae5d5b8f9e86f3,https://panorama.himolde.no/stikkord/aneta-grabullerova/,https://panorama.himolde.no/stikkord/aneta-grabmullerova/,"['Stikkordarkiv: Aneta Grabullerova', '– Repetition is the mission, rector Steinar Kristoffersen says. HiMolde rector Steinar Kristoffersen, who recently competed in Ironman Barcelona, talks about triathlon and freemasonry to Panorama’s Aneta Grabmullerova. Steinar Kristoffersen on triathlon and freemasonry HiMolde rector Steinar Kristoffersen talks to Aneta Gramullerova about triathlon and freemasonry. Posted by Panorama HiM on 13. oktober 2017', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Aneta Grabmüllerová', 'I helga fullførte HiMolde-student Fraser Sturgess (22) fra England triatlon-konkurransen Ironman i Østerrike, bare to år etter at han lærte seg å svømme. – Jeg må innrømme at jeg kom til Molde for å trene, og bort fra drikkekulturen i England. I Molde er det stille, så jeg kunne fokusere på det jeg skulle gjøre … Fortsett å lese For to år siden kunne han ikke svømme, men nå er Fraser Sturgess (22) en Ironman →', 'Og slik forstår du «kodene» Panorama bruker på Instagram. Panorama vil i større grad bruke Instagram for å nå våre lesere og seere/lyttere. Følg oss på @panoramahim. I Panoramas-studentredaksjon er det særlig Aneta Grabmüllerová fra Tsjekkia og Eduardo Perdigão Drapier fra Brasil som vil jobbe med Instagram, og det er Drapier som har designet logoene/vignettene vi … Fortsett å lese Følg Panorama på Instagram! →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
012079d3da210384f1934fc6fa194a6e36091b0d,5d94411a2f8c5cbad119587f16444562ce6b389d,https://panorama.himolde.no/stikkord/triathlon/,https://panorama.himolde.no/stikkord/triatlon/,"['Stikkordarkiv: Triathlon', '– Repetition is the mission, rector Steinar Kristoffersen says. HiMolde rector Steinar Kristoffersen, who recently competed in Ironman Barcelona, talks about triathlon and freemasonry to Panorama’s Aneta Grabmullerova. Steinar Kristoffersen on triathlon and freemasonry HiMolde rector Steinar Kristoffersen talks to Aneta Gramullerova about triathlon and freemasonry. Posted by Panorama HiM on 13. oktober 2017', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Triatlon', 'I helga fullførte HiMolde-student Fraser Sturgess (22) fra England triatlon-konkurransen Ironman i Østerrike, bare to år etter at han lærte seg å svømme. – Jeg må innrømme at jeg kom til Molde for å trene, og bort fra drikkekulturen i England. I Molde er det stille, så jeg kunne fokusere på det jeg skulle gjøre … Fortsett å lese For to år siden kunne han ikke svømme, men nå er Fraser Sturgess (22) en Ironman →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
b4df1054fd6c6566aa5920ae29b224460c563c73,95ec1acd2c0074d2466bbd3c637f6eb1cef70860,https://panorama.himolde.no/stikkord/oslo/,https://panorama.himolde.no/stikkord/uioslo/,"['Stikkordarkiv: Oslo', 'Politisk retorikk kan være dum, men når tipper den over til noe mer? Jeg skal innrømme det, jeg er byjente, jeg kommer alltid til å være byjente. Jeg er født og oppvokst i Oslo, men oppholder meg deler av året innerst i en fjord i Romsdal, og det er der denne teksten er skrevet. Slik … Fortsett å lese By og land, mann mot mann →', 'I love Oslo. Det var meldingen som Høgskolen i Molde sendte til resten av verden om morgenen på den første dagen i mars. Skadebegrensning, tenkte jeg. Min kollega i hjørnekontoret mente det var et lite spark mot byens ordfører, som på det tidspunktet sto tilsynelatende støtt i stormen. At Høgskolen i Molde fant det nødvendig … Fortsett å lese Kjærlighet fra høgskolen i de visne rosers by →', 'For over 200 år sidan vart eit Molde fritt for freistingar og krig lansert som kandidat til å bli heile Noregs universitetsby. I desse dagar er det studiestart både ved Høgskolen i Molde og elles i landet, med ei salig blanding av fadderarrangement og innføringskurs i å meistre overgangen frå elev til student. Sjølv om … Fortsett å lese Då Molde vart lansert som heile landet sin universitetsby →', 'Ja, vi nordmenn elskar landet vårt. Aller mest elskar vi den staden vi kjem frå. Ikkje alle sjølvsagt, men heimstaden betyr noko spesielt for dei fleste. Sjølv om vi har uttrykket by og land – hand i hand, kan det likevel synast som om det er påfallande mange i byane som går ut frå at … Fortsett å lese By og land kan gå hand i hand →', 'Sykepleiestudent Morten Christoffer Dahl (27) anbefaler studenter å melde seg som styremedlemmer ved HiMolde. – Styrearbeidet er lærerikt, sier Dahl, som har planer om å jobbe med psykiatri i London eller København når han er ferdig utdannet sykepleier til våren. Dahl ble første gang valgt inn i styret høsten 2012. Studenttinget etterlyser nå kandidater til … Fortsett å lese – Styrearbeidet er lærerikt →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: UiOslo', 'En fersk rapport viser at HiMolde har hatt høyest produktivitetsvekst av norske UH-institusjoner i perioden 2004-2013. Kunnskapsdepartementet melder på sin hjemmeside at det er HiMolde som topper lista med høyest vekst i produksjonen over en tiårsperiode. Veksten er på nær 90 prosent i perioden, ifølge rapporten fra Frischsenteret i Oslo. Les hele rapporten her. Produktivitetsveksten … Fortsett å lese HiMolde har høyest produktivitetsvekst →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
b4df1054fd6c6566aa5920ae29b224460c563c73,89d34ca74752724f2f589842bbb6e0d1f6572ad8,https://panorama.himolde.no/stikkord/oslo/,https://panorama.himolde.no/stikkord/osl/,"['Stikkordarkiv: Oslo', 'Politisk retorikk kan være dum, men når tipper den over til noe mer? Jeg skal innrømme det, jeg er byjente, jeg kommer alltid til å være byjente. Jeg er født og oppvokst i Oslo, men oppholder meg deler av året innerst i en fjord i Romsdal, og det er der denne teksten er skrevet. Slik … Fortsett å lese By og land, mann mot mann →', 'I love Oslo. Det var meldingen som Høgskolen i Molde sendte til resten av verden om morgenen på den første dagen i mars. Skadebegrensning, tenkte jeg. Min kollega i hjørnekontoret mente det var et lite spark mot byens ordfører, som på det tidspunktet sto tilsynelatende støtt i stormen. At Høgskolen i Molde fant det nødvendig … Fortsett å lese Kjærlighet fra høgskolen i de visne rosers by →', 'For over 200 år sidan vart eit Molde fritt for freistingar og krig lansert som kandidat til å bli heile Noregs universitetsby. I desse dagar er det studiestart både ved Høgskolen i Molde og elles i landet, med ei salig blanding av fadderarrangement og innføringskurs i å meistre overgangen frå elev til student. Sjølv om … Fortsett å lese Då Molde vart lansert som heile landet sin universitetsby →', 'Ja, vi nordmenn elskar landet vårt. Aller mest elskar vi den staden vi kjem frå. Ikkje alle sjølvsagt, men heimstaden betyr noko spesielt for dei fleste. Sjølv om vi har uttrykket by og land – hand i hand, kan det likevel synast som om det er påfallande mange i byane som går ut frå at … Fortsett å lese By og land kan gå hand i hand →', 'Sykepleiestudent Morten Christoffer Dahl (27) anbefaler studenter å melde seg som styremedlemmer ved HiMolde. – Styrearbeidet er lærerikt, sier Dahl, som har planer om å jobbe med psykiatri i London eller København når han er ferdig utdannet sykepleier til våren. Dahl ble første gang valgt inn i styret høsten 2012. Studenttinget etterlyser nå kandidater til … Fortsett å lese – Styrearbeidet er lærerikt →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: OSL', 'Førsteamanuensis Eivind Tveter ved HiMolde er medlem i et regjeringsoppnevnt ekspertutvalg som skal vurdere behovet for å bygge en tredje rullebane på Gardermoen for Oslo lufthavn. Utnevnelsen er en fin faglig i fjær i hatten både for transportøkonomimiljøet på høgskolen og for Tveter selv. – Det er et spennende og veldig konkret prosjekt, sier Eivind … Fortsett å lese Eivind Tveter skal utrede tredje rullebane på OSL →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
b4df1054fd6c6566aa5920ae29b224460c563c73,f5d7ce5f0fc3d465cb9006ff3418ae6c73445223,https://panorama.himolde.no/stikkord/oslo/,https://panorama.himolde.no/stikkord/ol/,"['Stikkordarkiv: Oslo', 'Politisk retorikk kan være dum, men når tipper den over til noe mer? Jeg skal innrømme det, jeg er byjente, jeg kommer alltid til å være byjente. Jeg er født og oppvokst i Oslo, men oppholder meg deler av året innerst i en fjord i Romsdal, og det er der denne teksten er skrevet. Slik … Fortsett å lese By og land, mann mot mann →', 'I love Oslo. Det var meldingen som Høgskolen i Molde sendte til resten av verden om morgenen på den første dagen i mars. Skadebegrensning, tenkte jeg. Min kollega i hjørnekontoret mente det var et lite spark mot byens ordfører, som på det tidspunktet sto tilsynelatende støtt i stormen. At Høgskolen i Molde fant det nødvendig … Fortsett å lese Kjærlighet fra høgskolen i de visne rosers by →', 'For over 200 år sidan vart eit Molde fritt for freistingar og krig lansert som kandidat til å bli heile Noregs universitetsby. I desse dagar er det studiestart både ved Høgskolen i Molde og elles i landet, med ei salig blanding av fadderarrangement og innføringskurs i å meistre overgangen frå elev til student. Sjølv om … Fortsett å lese Då Molde vart lansert som heile landet sin universitetsby →', 'Ja, vi nordmenn elskar landet vårt. Aller mest elskar vi den staden vi kjem frå. Ikkje alle sjølvsagt, men heimstaden betyr noko spesielt for dei fleste. Sjølv om vi har uttrykket by og land – hand i hand, kan det likevel synast som om det er påfallande mange i byane som går ut frå at … Fortsett å lese By og land kan gå hand i hand →', 'Sykepleiestudent Morten Christoffer Dahl (27) anbefaler studenter å melde seg som styremedlemmer ved HiMolde. – Styrearbeidet er lærerikt, sier Dahl, som har planer om å jobbe med psykiatri i London eller København når han er ferdig utdannet sykepleier til våren. Dahl ble første gang valgt inn i styret høsten 2012. Studenttinget etterlyser nå kandidater til … Fortsett å lese – Styrearbeidet er lærerikt →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: OL', 'Fra toppen av Haugen-redaksjonen må nok innrømme at vi enkelte ganger kan kjede oss noe i periodene mellom fotballsesonger. Så også denne gangen. Heldigvis har idretten flere dimensjoner å by på – for eksempel OL. Denne gangen foregikk tildragelsene på andre siden av kloden i Pyeongchang i Sør-Korea; byen med et navn så likt hovedstaden … Fortsett å lese Vår gulljente →', 'Fra informerte kilder har fra toppen av Haugen-redaksjonen fått nyss om det mest berømte slagordet i Finansdepartementet: «Vi har mange vinduer i FD, og det spiller ingen rolle hvilket vindu vi hiver pengene ut av». I dagens spalte imøtegår vi denne påstanden og slår et slag for en offentlig opprusting av norsk fotball. Som de … Fortsett å lese Penger ut av vinduet? →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
b4df1054fd6c6566aa5920ae29b224460c563c73,743ceccea1ab4bca82eec76d42b94b7f11228e29,https://panorama.himolde.no/stikkord/oslo/,https://panorama.himolde.no/stikkord/lo/,"['Stikkordarkiv: Oslo', 'Politisk retorikk kan være dum, men når tipper den over til noe mer? Jeg skal innrømme det, jeg er byjente, jeg kommer alltid til å være byjente. Jeg er født og oppvokst i Oslo, men oppholder meg deler av året innerst i en fjord i Romsdal, og det er der denne teksten er skrevet. Slik … Fortsett å lese By og land, mann mot mann →', 'I love Oslo. Det var meldingen som Høgskolen i Molde sendte til resten av verden om morgenen på den første dagen i mars. Skadebegrensning, tenkte jeg. Min kollega i hjørnekontoret mente det var et lite spark mot byens ordfører, som på det tidspunktet sto tilsynelatende støtt i stormen. At Høgskolen i Molde fant det nødvendig … Fortsett å lese Kjærlighet fra høgskolen i de visne rosers by →', 'For over 200 år sidan vart eit Molde fritt for freistingar og krig lansert som kandidat til å bli heile Noregs universitetsby. I desse dagar er det studiestart både ved Høgskolen i Molde og elles i landet, med ei salig blanding av fadderarrangement og innføringskurs i å meistre overgangen frå elev til student. Sjølv om … Fortsett å lese Då Molde vart lansert som heile landet sin universitetsby →', 'Ja, vi nordmenn elskar landet vårt. Aller mest elskar vi den staden vi kjem frå. Ikkje alle sjølvsagt, men heimstaden betyr noko spesielt for dei fleste. Sjølv om vi har uttrykket by og land – hand i hand, kan det likevel synast som om det er påfallande mange i byane som går ut frå at … Fortsett å lese By og land kan gå hand i hand →', 'Sykepleiestudent Morten Christoffer Dahl (27) anbefaler studenter å melde seg som styremedlemmer ved HiMolde. – Styrearbeidet er lærerikt, sier Dahl, som har planer om å jobbe med psykiatri i London eller København når han er ferdig utdannet sykepleier til våren. Dahl ble første gang valgt inn i styret høsten 2012. Studenttinget etterlyser nå kandidater til … Fortsett å lese – Styrearbeidet er lærerikt →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: LO', 'Både NHO og LO i Trøndelag har blandede følelser for å slå sammen HiST og NTNU. Mange bedrifter synes det er vanskeligere å oppnå kontakt med NTNU, og frykter svekket innovasjonskraft. Av ALBERT COLLETT / Universitetsavisa – Det er viktig å skille mellom høgskoler og universitet. Hver har sin egenart. NTNU ser med rette sine … Fortsett å lese Næringslivet frykter høyere dørstokk →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
23457ea0fa13d4cc185f87f38513b3c04d607b20,fa5744520e9be770fe46c4a46d893661f0fe2758,https://panorama.himolde.no/stikkord/nynorsk/,https://panorama.himolde.no/stikkord/norsk/,"['Stikkordarkiv: Nynorsk', 'Høgskolen i Molde fekk nyleg kritikk fordi me nyttar (nyt?) for lite nynorsk. Eg kan være den fyrste til å innrømme at eg ikkje dug på nynorsk. Eg kan til og med dokumentera det. Høgskolen i Molde og eg har noko til felles som me ikkje er kry av. Høgskolen har fått brev frå Språkrådet … Fortsett å lese Tilgje meg, for eg veit ikkje kva eg skriv →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Norsk', 'I NTNUs internasjonale handlingsplan heter det at undervisning på masternivå generelt bør foregå på engelsk. Jeg forstår i og for seg at de som deltar i en arbeidsgruppe som skal meisle ut en strategi for internasjonalisering foreslår et slikt tiltak. Det handler om å signalisere ambisjoner, og er noe å slå seg på brystet med … Fortsett å lese Engelsk og norsk →', 'Først ble Galina Budyuk (26) norgesfrelst, så ble hun moldefrelst. Og etter å ha lært seg norsk, fikk hun endelig drømmejobben i Molde. I juni begynte russiske Galina Budyuk som konsulent i Maritech Systems i Molde, et firma som leverer programvareløsninger til sjømatindustrien verden over. Og med det kunne hun krysse av ved alle tre … Fortsett å lese Lærte seg norsk og fikk drømmejobben i Molde →', 'Learning advanced Norwegian in Molde does come with foreseen costs, but every Tuesday you can attend the language café at the city’s library for free. By MONICA AKECH SYSTAD (text & photo) Six former teachers are spending their time helping foreigners learn and practice Norwegian at no cost every Tuesday at Molde bibliotek. Plans to have … Fortsett å lese Practices “norsk” for free at Molde library →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
5175a86fc1fabb3904bbaeadf98a283721632de8,467e643bfc0a7f154b8690e3fb3669292e0188b4,https://panorama.himolde.no/stikkord/eu/,https://panorama.himolde.no/stikkord/de/,"['Stikkordarkiv: EU', 'Fagansatte ved HiMolde utvikler nå tre kurs som etterhvert skal bli tilgjengelig for helsearbeidere i hele EU. Førsteamanuensis Berit Irene Helgheim, som leder arbeidsgruppa ved høgskolen, opplyser at hele e-Hospital4Future-prosjektet er støttet med cirka 45 millioner kroner av EU — rundt fire millioner kroner går til arbeidet ved HiMolde. I alt skal arbeidsgrupper i seks … Fortsett å lese Utvikler tre kurs for leger og sykepleiere i hele EU →', 'Førsteamanuensis Heidi Hogset – viserektor for utdanning ved HiMolde – flytter kontoret sitt fra Molde til Kristiansund for å være nær teamet hun forsker med. Med det styrker høgskolen tilstedeværelsen i Kristiansund, og teller med Hogset i alt 22 faglig og fire administrativt ansatte som har arbeidsdagen sin på Høgskolesenteret i Kristiansund. Hogset, som er … Fortsett å lese Nå skal viserektor Heidi Hogset arbeide i Kristiansund →', 'Eg har ein tendens til å irritere meg over slikt som eg meiner er unødvendig. Å stille klokka to gongar i året er noko eg lenge har meint er unødvendig. Når ein er stortingsrepresentant, kan ein gjera meir utav eit irritasjonsmoment enn dei fleste elles kan i kvardagen. Vi kan til dømes stille spørsmål til … Fortsett å lese Slutt på klokketullet? →', '– Det handler om gjøre pensum gøy, sier student Philip Berg, nyvalgt leder i linjeforeningen Comitium – juss og samfunnsforum. Onsdag debuterte det ferske studentvalget som foredragsarrangør, da forskningssjef Asle Toje ved Det Norske Nobelinstitutt holdt to åpne foredrag. Først om problemene knyttet til masseinnvandring, og deretter om presidentvalget i USA. Siril Skogbrott, en av … Fortsett å lese Varsler en ny vår for politikk og samfunnsdebatt på campus →', 'Et internasjonalt forskernettverk ledet fra Molde får åtte millioner kroner fra Forskningsrådet til å effektivisere containerfrakten fra Kina til Norge. – Det var tøff konkurranse om forskningsmidlene, så dette er en fjær i hatten for oss, sier førsteamanuensis Harald Martin Hjelle, viserektor for forskning ved HiMolde. Seks søknader av 34 fikk i alt nær 44 … Fortsett å lese Får åtte millioner til sjøtransport-forskning →', 'Til og med planter har døgnrytme. Men i motsetnad til mange menneske, let naturleg nok ikkje plantene seg irritere over at klokka må stillast to gongar årleg. Verre er det med meg. Ein ting er at eg let meg irritere, i tillegg blir døgnrytmen skipla av dette også. Som folkevalt arbeider eg for alt frå … Fortsett å lese Når klokka skal stillast igjen →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: de', 'Tirsdag fikk elleve HiMolde-studenter sin debut på stolpene hos Molde Pole Studio. Det ga mersmak! Av ANDREA STRAND BARKVE Sist uke var det aktivitetsuke i regi av SiMolde, noe som innebærer at studentene gratis får prøve en rekke forskjellige fritidstilbud i Molde. Og poledance, eller stolpedans, var ett av tilbudene. Poledance er en aktivitet for … Fortsett å lese Se studentene prøve poledance for første gang →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
